seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
438,2363.86,2368.76,2823357220854,2828264220854,però però riconosce la sacralità della montagna ancestrale ed è per questo che questi,-0.25,-0.2101,0.425,0.0684,9.914,0.0859,0.0,dwelling,45.9514847,8.9249907,0.0,1.0,2,contextual,0.95,4.9,218.6,51.6,248.6,0.877,0.00401,0.00158,0.0,0.5606,0.5863,0.6757,it,2,contextual,0.95,Explains underlying reason/concept (sacredness).
439,2370.03,2371.75,2829530220854,2831253220854,posti restano e molto spesso c'è sempre come una specie di ringraziamento,-0.2728,-0.1689,0.446,0.0307,9.904,0.0746,0.0,dwelling,45.9514847,8.9249907,0.0,1.0,2,contextual,0.9,1.72,216.2,48.0,158.1,0.944,0.00372,0.00139,0.0,0.4867,0.5034,0.4571,it,2,contextual,0.9,General observation about places' persistence/meaning.
440,2374.64,2379.91,2834137220854,2839406220854,C'è un buon Romeo che vede una mantellina rossa di ringraziamento per la cosa che è stata fatta.,-0.1912,-0.2168,0.701,0.2043,9.983,0.475,0.0,scanning,45.9514847,8.9249907,0.0,0.0,2,contextual,0.9,5.27,217.2,30.7,178.2,0.994,0.00427,0.00126,0.0,0.5544,0.5447,0.41,it,2,contextual,0.9,Provides illustrative anecdote/example.
441,2381.81,2384.9,2841309220854,2844399220854,"Allora, non si vede perché siamo... questa chiesa ha un'illuminazione...",-0.1383,-0.207,0.6,0.122,9.969,0.382,0.0,scanning,45.9514847,8.9249907,0.0,0.0,3,aside,0.95,3.09,194.3,28.9,134.2,0.701,0.00461,0.00101,0.0,0.4246,0.4822,0.4878,it,3,aside,0.95,Refers to immediate observation limitations/procedural.
442,2387.18,2389.03,2846681220854,2848525220854,elevata e addirittura zenitale per dare una luce abbastanza...,-0.0325,-0.0117,0.73,0.1158,10.003,0.6979,0.0,scanning,45.9514847,8.9249897,0.0,0.0,1,concrete,0.95,1.85,190.7,35.0,219.7,0.724,0.004,0.00175,0.0,0.4455,0.4781,0.5327,it,1,concrete,0.95,Describes specific physical feature (lighting).
443,2393.88,2394.68,2853374220854,2854177220854,omogenea all'insieme scultoreo però,-0.1512,-0.2545,0.348,0.04,9.892,0.3414,0.0,scanning,45.9514847,8.9249897,0.0,0.0,1,concrete,0.95,0.8,213.7,14.7,42.4,0.615,0.0045,0.00135,0.0,0.4531,0.4297,0.3389,it,1,concrete,0.95,Describes function of physical feature (lighting).
444,2400.61,2401.29,2860104220854,2860792220854,Qualcuno riconosce questi due?,0.195,0.0318,1.401,0.1948,9.942,0.2778,0.0,scanning,45.9514847,8.9249897,0.0,0.429,3,aside,0.95,0.68,205.4,19.1,63.0,1.0,0.00315,0.00042,0.0,0.5216,0.5071,0.4795,it,3,aside,0.95,"Direct question, audience engagement (procedural)."
445,2404.32,2404.62,2863816220854,2864117220854,San Giorgio.,-0.0988,-0.2333,0.749,0.0112,10.413,0.2229,0.0,dwelling,45.9514847,8.9249897,0.0,0.333,1,concrete,0.95,0.3,181.9,7.0,20.0,1.0,0.00292,0.00047,0.0,,,,it,1,concrete,0.95,Identifies a specific figure/object.
446,2404.64,2405.2,2864137220854,2864698220854,"Esatto, lui è San Giorgio.",-0.0644,-0.2721,0.71,0.0136,10.081,0.1626,0.0,dwelling,45.9514847,8.9249897,0.0,0.833,1,concrete,0.9,0.56,164.5,3.3,12.5,0.833,0.00289,0.0005,0.0,0.3075,0.2965,0.4049,it,1,concrete,0.9,Confirms identification of a figure.
447,2413.36,2414.04,2872861220854,2873543220854,Sant'Andrea che va con la croce.,-0.0192,-0.2435,1.555,0.0109,10.011,0.0788,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,1,concrete,0.95,0.68,179.3,6.8,25.1,0.909,0.00299,0.00062,0.0,0.4246,0.4414,0.4919,it,1,concrete,0.95,Identifies and describes a figure.
448,2414.06,2416.83,2873563220854,2876329220854,San Giorgio e Sant'Andrea sono il nome dell'ultima chiesa che vedremo.,-0.018,-0.2743,0.762,0.0145,9.981,0.0845,0.0,dwelling,45.9514847,8.9249897,0.0,0.071,2,contextual,0.95,2.77,136.3,47.9,145.5,0.471,0.00323,0.0026,0.0,0.3392,0.4096,0.4174,it,2,contextual,0.95,Connects current observation to future tour stop.
449,2421.88,2422.61,2881383220854,2882104220854,San Giorgio è stato posizionato,0.4447,-0.1952,0.794,0.0833,9.981,0.0735,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,1,concrete,0.9,0.73,,,,0.0,0.00191,0.00075,0.0,0.4695,0.4793,0.5478,it,1,concrete,0.9,Begins describing object's physical placement.
450,2427.47,2429.77,2886969220854,2889265220854,su una superficie che tecnicamente,0.3031,-0.1889,0.736,0.093,9.959,0.1613,0.0,dwelling,45.9514847,8.9249897,0.087,0.0,1,concrete,0.9,2.3,212.4,29.8,175.3,0.931,0.00306,0.00096,0.0,0.4959,0.5532,0.5895,it,1,concrete,0.9,Introduces specific technical term for a surface.
451,2430.03,2430.93,2889530220854,2890432220854,L'architettura si chiama controfacciata.,-0.4699,-0.3133,0.314,0.0519,9.989,0.4163,0.0,scanning,45.9514847,8.9249897,0.0,0.0,1,concrete,1.0,0.9,199.7,23.4,77.3,1.0,0.00441,0.00106,0.0,0.4728,0.47,0.4269,it,1,concrete,1.0,Names a specific architectural feature.
452,2430.95,2431.59,2890452220854,2891094220854,È molto importante dove guarda.,-0.5761,-0.3816,0.322,0.0762,9.906,0.0696,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,0.64,184.4,21.2,59.9,1.0,0.00386,0.00066,0.0,0.422,0.4884,0.5106,it,2,contextual,0.9,General statement about significance of orientation.
453,2431.61,2432.2,2891114220854,2891696220854,Lui sta guardando di qua.,0.083,-0.1738,0.665,0.258,10.112,1.515,0.0,scanning,45.9514847,8.9249897,0.0,0.0,1,concrete,1.0,0.59,,,,0.0,0.00356,0.00064,0.0,0.3443,0.3392,0.3378,it,1,concrete,1.0,Describes the object's specific orientation.
454,2437.29,2440.01,2896786220854,2899511220854,"Se io faccio un buco dietro questa bellissima immagine, se io faccio un buco qui dietro c'è Monte San Giorgio.",-0.2741,-0.1688,0.691,0.3726,10.111,1.1791,0.0,scanning,45.9514847,8.9249887,0.37,0.0,1,concrete,1.0,2.72,245.3,42.7,171.5,0.977,0.00481,0.00171,0.0,0.708,0.7039,0.7093,it,1,concrete,1.0,Relates object to a concrete geographical feature.
455,2446.96,2448.16,2906456220854,2907660220854,"Lui è stato messo in asse, la Chiesa è stata messa in asse.",-0.3153,-0.0736,0.886,0.2127,10.102,1.3381,0.0,scanning,45.9514847,8.9249897,0.0,0.0,1,concrete,1.0,1.2,239.9,48.6,188.4,0.974,0.00483,0.00116,0.0,0.6287,0.6048,0.4205,it,1,concrete,1.0,Describes physical placement/alignment of structures.
456,2453.24,2459.85,2912736220854,2919346220854,in questo esatto punto tu riesci da questa balaustra un pochino a vedere un pochino dell'altro lago ma essenzialmente questo orientamento,-0.0536,-0.2923,0.456,0.2455,9.945,0.2249,0.0,dwelling,45.9514847,8.9249897,0.0,0.682,1,concrete,0.9,6.61,206.3,41.9,210.1,0.952,0.00428,0.00137,0.0,0.5885,0.6195,0.6409,it,1,concrete,0.9,Describes a specific vantage point and visible features.
457,2460.03,2460.64,2919530220854,2920135220854,sta guardando la montagna.,-0.1154,-0.2237,0.633,0.05,10.158,0.1539,0.0,dwelling,45.9514847,8.9249897,0.833,0.0,1,concrete,1.0,0.61,181.3,32.9,96.4,1.0,0.003,0.00059,0.0,0.5128,0.5292,0.6394,it,1,concrete,1.0,Concrete observation of object's direction.
458,2464.05,2464.49,2923546220854,2923987220854,Cosa vuol dire questo?,-0.0635,0.0818,1.537,0.2337,9.873,1.2384,0.0,scanning,45.9514847,8.9249897,0.0,0.0,3,aside,1.0,0.44,296.2,35.6,90.9,1.0,0.00563,0.00088,0.0,0.5876,0.4973,0.4385,it,3,aside,1.0,"Rhetorical question, procedural discourse marker."
459,2464.51,2464.93,2924007220854,2924428220854,Vuol dire tante cose.,0.336,-0.2186,0.349,0.1023,10.505,2.4945,0.0,scanning,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,0.42,,,,0.0,0.0041,0.00085,0.0,0.56,0.5675,0.6526,it,2,contextual,0.9,"General framing statement, setting up explanation."
460,2464.95,2466.89,2924448220854,2926393220854,"Primo, vuol dire che forse qui, prima di questo, c'era qualcosa che guardava la montagna.",0.1183,-0.3699,0.366,0.0431,9.922,0.1979,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,1.94,244.3,38.0,138.7,0.869,0.00466,0.00117,0.0,0.5787,0.5762,0.5867,it,2,contextual,0.9,Hypothesis about historical context/pre-existing elements.
461,2472.05,2472.23,2931545220854,2931726220854,E quindi?,0.0747,-0.3043,0.371,0.0042,9.756,0.1781,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,3,aside,1.0,0.18,224.8,0.9,2.6,1.0,0.00195,0.00023,0.0,,,,it,3,aside,1.0,"Rhetorical question, prompts for next point."
462,2473.65,2479.39,2933148220854,2938884220854,"la narrativa cristiana ha integrato questa idea, magari c'era una piattaforma, magari c'era un altare, magari c'era un tempio, qualche cosa.",0.1907,-0.3142,0.503,0.0656,9.908,0.0832,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,5.74,192.6,26.6,147.6,0.994,0.00365,0.00098,0.0,0.6292,0.6131,0.6748,it,2,contextual,0.9,Elaborates on historical/cultural context and speculation.
463,2481.01,2486.93,2940507220854,2946431220854,"che già era orientato su questa montagna e ha costruito la chiesa, però non ha negato questo orientamento, lo ha mantenuto.",0.1571,-0.2676,0.542,0.1839,9.92,0.2149,0.0,dwelling,45.9514847,8.9249897,0.119,0.0,2,contextual,0.9,5.92,203.8,36.5,209.1,0.844,0.00404,0.00116,0.0,0.5806,0.5991,0.5626,it,2,contextual,0.9,"Continues historical narrative, explaining reasoning."
464,2488.43,2489.64,2947931220854,2949143220854,Perché lo ha mantenuto?,-0.1337,-0.2105,0.617,0.0483,9.936,0.1907,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,3,aside,1.0,1.21,216.5,39.6,132.4,0.974,0.00365,0.00136,0.0,0.4363,0.4595,0.5057,it,3,aside,1.0,"Rhetorical question, prompts further explanation."
465,2489.66,2489.87,2949163220854,2949365220854,Perché?,-0.0685,-0.1947,0.359,0.0174,9.988,0.3928,0.0,scanning,45.9514847,8.9249897,0.0,0.0,3,aside,0.9,0.21,238.1,14.5,45.4,1.0,0.00313,0.00081,0.0,,,,it,3,aside,0.9,"Procedural question, setting up explanation."
466,2490.05,2491.29,2949550220854,2950793220854,il movimento dei corpi celesti è sempre lo stesso.,0.0911,-0.1269,0.326,0.0321,9.914,0.19,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.9,1.24,226.0,5.9,21.4,0.615,0.00444,0.00131,0.0,0.4871,0.5117,0.4811,it,2,contextual,0.9,"General scientific principle, framing context."
467,2495.14,2496.67,2954643220854,2956169220854,"Tu puoi cambiare quello che ti pare, puoi cancellare i sentieri,",-0.0701,-0.1779,0.392,0.066,9.911,0.118,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,2,contextual,0.85,1.53,203.7,47.1,205.8,0.875,0.00303,0.00093,0.0,0.5763,0.5781,0.5628,it,2,contextual,0.85,"Hypothetical scenario, elaborates on general principle."
468,2499.16,2500.39,2958659220854,2959885220854,però i corpi celesti continuano a sorgere nello stesso posto,-0.0606,-0.1092,0.309,0.0969,9.922,0.0681,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,2,contextual,0.9,1.23,221.8,26.2,92.9,0.949,0.00505,0.00162,0.0,0.6076,0.5974,0.587,it,2,contextual,0.9,"Reiterates general principle, contextual contrast."
469,2504.66,2506.91,2964163220854,2966410220854,come si dice...,-0.0676,-0.1877,0.683,0.0566,9.927,0.2397,0.0,dwelling,45.9514847,8.9249907,0.043,0.0,3,aside,0.95,2.25,157.3,8.6,50.8,0.634,0.00238,0.00034,0.0,0.2493,0.2614,0.3282,it,3,aside,0.95,"Filler phrase, searching for words."
470,2509.16,2513.65,2968657220854,2973150220854,per montare nello stesso posto secondo uno schema che si ripete annualmente.,-0.0414,-0.2224,0.372,0.0404,9.909,0.3428,0.0,scanning,45.9514847,8.9249907,0.0,0.022,2,contextual,0.9,4.49,209.7,30.0,154.5,0.872,0.00438,0.00152,0.0,0.5003,0.5356,0.5752,it,2,contextual,0.9,General pattern of celestial movement.
471,2514.31,2519.93,2973812220854,2979426220854,Quindi se tu vuoi capire qualche cosa del tempo e delle stagioni è molto importante che tu sappia orientare.,-0.2345,-0.1144,0.729,0.1734,9.978,0.501,0.0,scanning,45.9514847,8.9249907,0.0,0.0,2,contextual,0.85,5.62,202.2,32.1,125.4,1.0,0.0037,0.00105,0.0,0.4513,0.4807,0.5642,it,2,contextual,0.85,"General implication, practical importance of orientation."
472,2520.54,2522.76,2980036220854,2982261220854,edificio in tutto e questo è ciò che fa questo edificio adesso proviamo a vedere per chi ha una app,-0.1471,0.0852,1.721,0.2172,10.038,1.1249,0.0,scanning,45.9514847,8.9249907,0.0,0.0,1,concrete,0.75,2.22,223.7,48.9,137.0,0.557,0.00257,0.00051,0.0,0.3536,0.3729,0.4724,it,1,concrete,0.75,"Describes specific building's function, then procedural."
473,2528.78,2529.06,2988275220854,2988556220854,che ha una...,-0.1803,-0.7325,0.384,0.0021,9.894,0.014,0.0,dwelling,45.9514847,8.9249897,0.0,0.0,3,aside,0.95,0.28,,,,0.0,0.00363,0.00043,0.0,,,,it,3,aside,0.95,"Filler, hesitation before completing thought."
474,2536.39,2538.6,2995893220854,2998096220854,Chi ha un iPhone troverà questo in dotazione degli iPhone.,-0.0462,-0.1889,0.366,0.0541,9.823,0.0873,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,3,aside,0.9,2.21,179.5,21.0,100.7,0.443,0.00425,0.0007,0.0,0.2104,0.2929,0.4082,it,3,aside,0.9,Procedural instruction for audience.
475,2539.16,2541.77,2998657220854,3001265220854,Normalmente le chiese sono tutte...,-0.0885,-0.6334,0.402,0.0364,9.832,0.2497,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,2,contextual,0.9,2.61,220.0,50.2,217.3,0.902,0.00514,0.00292,0.0,0.4732,0.4969,0.5148,it,2,contextual,0.9,General observation about churches.
476,2543.84,2547.5,3003344220854,3006997220854,orientate così cioè noi dovremmo avere la porta qui e l'altare qua perché,-0.2321,-0.5002,0.404,0.184,9.796,0.0887,0.0,dwelling,45.9514847,8.9249907,1.0,0.324,2,contextual,0.9,3.66,195.8,26.7,124.3,0.983,0.00528,0.00243,0.0,0.4282,0.4647,0.5113,it,2,contextual,0.9,"General architectural principle, church orientation."
477,2550.03,2552.16,3009530220854,3011657220854,Cristo dice io sono la porta e anche c'è una metafora molto forte tra Cristo e il sole sempre,-0.165,-0.6927,0.423,0.0297,9.805,0.2381,0.0,dwelling,45.9514847,8.9249907,0.333,0.333,2,contextual,0.9,2.13,202.5,27.8,152.8,0.791,0.00342,0.00089,0.0,0.3448,0.4377,0.6835,it,2,contextual,0.9,Historical/religious context for orientation.
478,2557.19,2559.11,3016685220854,3018608220854,Normalmente il 90% delle volte il sole...,-0.0441,-0.1518,1.152,0.2903,10.003,1.3113,0.0,scanning,45.9514847,8.9249907,0.0,0.0,2,contextual,0.9,1.92,241.5,57.4,193.5,0.836,0.0048,0.00193,0.0,0.631,0.6258,0.4688,it,2,contextual,0.9,Generalization about church orientation and sun.
479,2561.25,2565.1,3020752220854,3024602220854,Si orienta la chiesa in modo tale che riceva il sole e tramonti a ovest.,-0.2066,-0.524,0.508,0.1398,9.819,0.0394,0.0,dwelling,45.9514847,8.9249907,1.0,1.0,2,contextual,0.9,3.85,214.7,27.9,103.5,0.942,0.00699,0.00274,0.0,0.5327,0.5373,0.5217,it,2,contextual,0.9,"General architectural practice, solar orientation."
480,2567.97,2574.24,3027470220854,3033735220854,"Dove infatti si aprono le porte quando c'è un funerale, per esempio, si apre sempre la porta occidentale, che è la porta principale.",-0.3758,-0.1956,0.388,0.1537,9.823,0.2106,0.0,dwelling,45.9514847,8.9249907,0.0,0.46,1,concrete,0.9,6.27,172.6,20.4,132.7,0.944,0.00382,0.00111,0.0,0.4216,0.4616,0.6468,it,1,concrete,0.9,Describes standard door function/ritual.
481,2575.98,2579.57,3035478220854,3039065220854,"Invece, come vedete, questa chiesa fa un'altra cosa.",-0.147,-0.5091,0.463,0.0919,9.851,0.3983,0.0,scanning,45.9514847,8.9249907,0.0,0.0,2,contextual,0.9,3.59,178.3,31.9,125.0,0.434,0.0025,0.00129,0.027,0.3286,0.4213,0.4202,it,2,contextual,0.9,Frames current church's different action.
482,2579.59,2579.79,3039085220854,3039286220854,Guarda su.,-0.2334,-0.0627,0.337,0.016,9.63,0.1821,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,1,concrete,0.9,0.2,177.3,1.6,5.1,1.0,0.00328,0.00096,0.0,,,,it,1,concrete,0.9,Direct observation of church's orientation.
483,2580.03,2581.14,3039530220854,3040634220854,Vuol dire che sta cercando qualche cosa.,-0.2486,-0.0556,0.315,0.0647,9.871,0.1778,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,1,concrete,0.9,1.11,214.8,90.1,225.2,0.743,0.00337,0.00031,0.0,0.1286,0.1909,0.2308,it,1,concrete,0.9,Explains meaning of church's orientation.
484,2585.6,2591.24,3045099220854,3050737220854,"Se io apro sui stop e cerco che cosa c'è in questa direzione, vediamo.",-0.2318,-0.4853,0.372,0.0904,9.802,0.2995,0.0,scanning,45.9514847,8.9249907,0.0,0.0,3,aside,0.9,5.64,189.6,47.7,178.9,0.559,0.00303,0.0014,0.006,0.2215,0.3129,0.4511,it,3,aside,0.9,Procedural: describes an exploratory action.
485,2595.42,2596.44,3054920220854,3055942220854,Naturalmente queste persone non avevano la bussola.,-0.0885,-0.5045,0.333,0.0075,9.787,0.0686,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,2,contextual,0.9,1.02,185.7,22.8,61.1,0.938,0.0046,0.00197,0.031,0.3905,0.4392,0.4837,it,2,contextual,0.9,Provides historical context on tool absence.
486,2596.46,2597.12,3055962220854,3056623220854,Sapete perché non l'avevano?,-0.1525,-0.5445,0.451,0.0318,9.821,0.0915,0.0,dwelling,45.9514847,8.9249907,0.0,0.0,3,aside,0.9,0.66,176.0,13.5,42.5,1.0,0.00444,0.00095,0.0,0.3814,0.4155,0.5433,it,3,aside,0.9,Rhetorical question to engage audience.
487,2603.94,2606.32,3063435220854,3065824220854,Perché non ne avevano bisogno.,-0.1281,-0.3912,0.389,0.0109,9.776,0.1204,0.0,dwelling,45.9514885,8.9249907,0.083,0.0,2,contextual,0.9,2.38,165.9,8.7,51.5,0.707,0.00328,0.00117,0.0,0.158,0.2644,0.1649,it,2,contextual,0.9,Explains why tool was unnecessary.
488,2606.63,2607.61,3066125220854,3067108220854,Che è avvilente per noi.,-0.2016,-0.3794,0.346,0.032,9.742,0.1511,0.0,dwelling,45.9514885,8.9249907,0.3,0.0,3,aside,0.9,0.98,383.9,10.0,26.2,0.161,0.00186,0.00055,0.0,0.4116,0.342,0.4081,it,3,aside,0.9,"Personal, subjective comment/aside."
489,2610.44,2610.5,3069935220854,3069995220854,Ok?,-0.1657,-0.3749,0.336,0.0,9.731,0.0334,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,3,aside,0.9,0.06,,,,,,,,,,,it,3,aside,0.9,"Conversational filler, checks understanding."
490,2610.52,2611.96,3070015220854,3071457220854,"Vedete questa muraglia è dietro di noi, quindi se io volto così",-0.1268,-0.3566,0.343,0.0497,9.741,0.026,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,1,concrete,0.9,1.44,175.4,16.4,57.4,0.957,0.00357,0.0007,0.0,0.1497,0.2354,0.3117,it,1,concrete,0.9,"Describes feature, sets up physical demonstration."
491,2616.55,2617.67,3076044220854,3077166220854,"Questo muove questo, e questa cosa sta guardando al sud.",-0.1468,-0.3298,0.36,0.0141,9.727,0.1284,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,1,concrete,0.9,1.12,120.1,10.3,41.1,0.417,0.00761,0.00827,0.528,0.0521,0.1663,0.2764,it,1,concrete,0.9,States object's precise orientation (south).
492,2623.28,2626.64,3082777220854,3086144220854,"Se io tiro una linea, vado avanti...",-0.0462,-0.3352,0.342,0.0138,9.762,0.0215,0.0,dwelling,45.9514885,8.9249907,0.029,0.0,3,aside,0.9,3.36,183.1,24.5,87.7,0.491,0.00278,0.00137,0.028,0.1841,0.308,0.4311,it,3,aside,0.9,Procedural: proposes conceptual illustrative action.
493,2638.74,2639.34,3098241220854,3098843220854,e questo,-0.0337,-0.2971,0.335,0.0334,9.751,0.0801,0.0,dwelling,45.9514885,8.9249907,0.167,0.0,3,aside,0.8,0.6,,,,0.0,0.00411,0.00071,0.0,0.4046,0.3739,0.4471,it,3,aside,0.8,"Incomplete phrase, likely filler."
494,2640.03,2643.08,3099530220854,3102577220854,"chiesa è orientata così, la chiesa di Santa Marta è orientata così e quella di San Giorgio è orientata così attorno alla montagna",-0.1093,-0.3173,0.436,0.0917,9.804,0.364,27.963,walking,45.9517326,8.9249058,0.033,0.0,1,concrete,0.9,3.05,205.5,41.0,178.5,0.979,0.00417,0.00102,0.0,0.4204,0.4683,0.5783,it,1,concrete,0.9,Describes specific orientations of churches/landmarks.
495,2648.05,2650.09,3107549220854,3109593220854,"Abbiamo chiese disposte come un ventaglio, tutte convergono in questo punto.",-0.1526,-0.0944,0.453,0.0304,9.869,0.143,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,1,concrete,1.0,2.04,213.2,43.2,166.6,0.969,0.00514,0.00135,0.0,0.427,0.4747,0.2198,it,1,concrete,1.0,describes physical arrangement of churches
496,2658.08,2663.65,3117575220854,3123146220854,Questo punto della montagna dove vedete questa specie di V è proprio il punto in cui la placca africana,-0.1756,-0.408,0.456,0.0547,9.806,0.2203,0.0,dwelling,45.9514885,8.9249907,0.875,0.357,1,concrete,1.0,5.57,195.4,19.9,95.5,0.669,0.0035,0.00063,0.0,0.3072,0.3984,0.5074,it,1,concrete,1.0,"points to feature, explains geological process"
497,2666.6,2667.48,3126100220854,3126981220854,frammenta quella,-0.0976,-0.4645,0.394,0.0536,9.781,0.2873,0.0,scanning,45.9514885,8.9249907,0.889,0.0,1,concrete,1.0,0.88,178.8,5.5,17.8,0.429,0.00303,0.00052,0.0,0.0645,0.1395,0.224,it,1,concrete,1.0,continues geological explanation
498,2673.96,2675.95,3133462220854,3135447220854,"Infatti noi abbiamo tutta la geomorfologia, abbiamo tutti i fossili proprio su questa linea.",-0.1058,-0.5161,0.336,0.0514,9.782,0.0957,0.0,dwelling,45.9514885,8.9249907,0.5,0.0,1,concrete,1.0,1.99,169.5,6.7,37.5,1.0,0.00355,0.00078,0.0,0.3008,0.3641,0.4088,it,1,concrete,1.0,describes geological features and evidence
499,2680.16,2684.82,3139658220854,3144320220854,e abbiamo tutta una specialissima composizione di piante medicinali.,0.0056,0.2059,1.077,0.0709,9.97,0.3749,0.0,scanning,45.9514885,8.9249907,0.0,0.0,1,concrete,1.0,4.66,168.6,14.4,69.4,0.863,0.00364,0.00088,0.0,0.3561,0.4612,0.6607,it,1,concrete,1.0,describes specific natural elements present
500,2685.0,2686.41,3144501220854,3145907220854,E chi ha costruito queste chiese lo sapeva e lo ha rispettato.,-0.2039,-0.3298,0.515,0.0978,9.867,0.3795,0.0,scanning,45.9514885,8.9249907,0.0,0.0,2,contextual,0.9,1.41,184.8,13.8,64.4,0.844,0.00383,0.00074,0.0,0.3867,0.4486,0.4741,it,2,contextual,0.9,provides historical/cultural context and framing
501,2691.01,2691.79,3150506220854,3151289220854,C'è qualche domanda?,-0.4854,0.1918,2.292,0.0464,10.072,2.0998,0.0,scanning,45.9514885,8.9249907,0.0,0.0,3,aside,1.0,0.78,382.2,7.3,19.8,0.36,0.00341,0.00036,0.0,0.4514,0.43,0.3919,it,3,aside,1.0,"procedural, soliciting audience questions"
502,2700.57,2701.21,3160069220854,3160709220854,¿Había algo antes aquí?,0.1782,-0.0214,1.044,0.0084,9.995,0.1938,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,2,contextual,0.9,0.64,,,,0.0,0.00299,0.00036,0.0,0.3507,0.3459,0.4004,es,2,contextual,0.9,asks for historical context about the site
503,2708.25,2709.35,3167748220854,3168851220854,¿Puedo interrumpir que me llama mi hija?,-0.0291,-0.5078,0.343,0.0532,9.949,0.0347,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,3,aside,1.0,1.1,225.1,22.5,62.6,0.457,0.00334,0.00042,0.0,0.3387,0.3498,0.5151,es,3,aside,1.0,"procedural, asking to interrupt"
504,2713.97,2716.6,3173469220854,3176096220854,Depende de lo que quiere decir.,0.0586,-0.4479,0.421,0.1218,9.904,0.2757,0.0,scanning,45.9514885,8.9249907,0.0,0.0,3,aside,0.8,2.63,180.7,45.8,157.9,0.928,0.01461,0.01803,0.687,0.4879,0.4757,0.4985,es,3,aside,0.8,"clarifies question, discourse management"
505,2716.62,2718.14,3176116220854,3177640220854,"Sí, mejor corta, mejor corta.",-0.0069,-0.3951,0.38,0.05,9.964,0.4122,0.0,scanning,45.9514885,8.9249907,0.0,0.333,3,aside,1.0,1.52,111.8,8.1,27.9,0.458,0.02064,0.01418,0.083,0.4817,0.4862,0.4726,es,3,aside,1.0,"procedural, instruction about recording"
506,2718.16,2719.0,3177660220854,3178502220854,¿Se puede cortar así?,-0.0918,-0.5531,0.427,0.0544,9.858,0.1705,0.0,dwelling,45.9514885,8.9249907,0.0,0.222,3,aside,1.0,0.84,117.5,12.0,40.0,0.741,0.01721,0.00926,0.0,0.5017,0.4666,0.5794,es,3,aside,1.0,"procedural, question about recording"
507,2719.32,2719.8,3178823220854,3179304220854,Páusalo.,-0.0508,-0.5161,1.082,0.0186,9.924,0.1325,0.0,dwelling,45.9514885,8.9249907,0.0,0.0,3,aside,1.0,0.48,102.3,22.8,68.7,1.0,0.00343,0.00085,0.0,0.3723,0.401,0.6895,es,3,aside,1.0,"procedural, instruction about recording"
508,2719.82,2721.75,3179324220854,3181249220854,"Ya, perdona, perdona.",-0.2547,-0.2359,0.598,0.2499,9.92,0.3136,0.0,scanning,45.9514885,8.9249907,0.0,0.0,3,aside,1.0,1.93,204.7,13.6,50.3,0.295,0.00327,0.00046,0.0,0.2828,0.3697,0.4071,es,3,aside,1.0,"apology, conversational filler"
509,2732.04,2732.26,3191538220854,3191759220854,"No, no, no.",0.1723,0.0725,0.583,0.0695,9.798,2.0164,0.0,scanning,45.9514885,8.9249907,0.0,0.0,3,aside,0.9,0.22,119.5,10.1,31.8,1.0,0.00656,0.00116,0.0,,,,es,3,aside,0.9,"filler, conversational interjection"
510,2732.28,2732.94,3191779220854,3192441220854,Es que no quiero interrumpirla.,0.171,-0.1965,0.361,0.1827,9.744,0.7536,0.0,scanning,45.9514885,8.9249907,0.0,0.0,3,aside,0.95,0.66,,,,0.0,0.00452,0.00094,0.0,0.4409,0.4463,0.3623,es,3,aside,0.95,Procedural comment about not interrupting the other person.
