seg_idx,t_start_s,t_end_s,t_start_device_ns,t_end_device_ns,transcript,gaze_yaw_mean_rad,gaze_pitch_mean_rad,gaze_depth_mean_m,gaze_yaw_std_rad,head_accel_mag_mean,head_gyro_mag_mean,gps_speed_mps,body_state,lat,lon,left_hand_visible_frac,right_hand_visible_frac,discourse_level,discourse_label,discourse_confidence,seg_dur_s,f0_mean_hz,f0_std_hz,f0_range_hz,voiced_frac,energy_mean,energy_std,pause_frac,ser_arousal,ser_dominance,ser_valence,lang,level,label,confidence,rationale
521,2633.18,2638.4,6051653257012,6056871257012,Tengo una pequeña app que trabajar con los fotógrafos me obliga a conocer.,-0.183,-0.5161,0.553,0.0882,9.9,0.4125,0.0,scanning,45.9560432,8.9330645,0.0,0.135,2,contextual,1.0,5.22,247.9,49.7,212.6,0.78,0.00164,0.00098,0.11,0.4055,0.4345,0.4491,es,2,contextual,1.0,Expert's background about a tool used.
522,2640.03,2641.12,6058501257012,6059589257012,para simular la orientación del Sol.,-0.1797,-0.6439,0.383,0.0274,9.878,0.226,0.0,dwelling,45.9560432,8.9330635,0.0,0.0,2,contextual,0.9,1.09,111.7,6.6,29.8,1.0,0.00618,0.00185,0.0,0.363,0.3865,0.5534,es,2,contextual,0.9,Explains app's purpose relevant to orientation.
523,2643.61,2644.07,6062078257012,6062539257012,"con las horas, ¿no?",-0.2462,-0.3213,0.3,0.2194,10.166,0.1965,0.0,dwelling,45.9560432,8.9330635,0.0,1.0,2,contextual,0.9,0.46,,,,0.0,0.00179,0.00029,0.0,0.3885,0.3673,0.4243,es,2,contextual,0.9,Clarifies app functionality (temporal aspect).
524,2644.11,2644.29,6062579257012,6062760257012,Sí.,-0.3363,-0.2449,0.391,0.0869,9.46,0.4792,0.0,scanning,45.9560432,8.9330635,0.0,0.5,3,aside,1.0,0.18,273.4,1.5,3.2,0.5,0.00207,0.00064,0.0,,,,es,3,aside,1.0,Filler/affirmation.
525,2644.35,2649.58,6062820257012,6068052257012,"O sea, ha subido acá, ha subido detrás de esa montaña, ha ido así, tin, tin, tin, tin, tin, tin,",-0.2383,-0.3838,0.661,0.122,10.033,0.4461,0.0,scanning,45.9560432,8.9330635,0.66,0.0,1,concrete,1.0,5.23,233.1,37.1,190.0,0.787,0.00192,0.0009,0.067,0.5142,0.5236,0.5314,es,1,concrete,1.0,Describes movement path in space.
526,2651.67,2652.27,6070137257012,6070740257012,"A la una, a la una.",0.1114,-0.3464,0.568,0.057,10.662,1.7915,0.0,scanning,45.9560432,8.9330635,1.0,0.0,1,concrete,1.0,0.6,,,,0.0,0.001,0.00047,0.0,0.3969,0.3717,0.3465,es,1,concrete,1.0,Specifies a concrete time point.
527,2655.62,2658.22,6074093257012,6076695257012,"que va a ser el mediodía solar, porque estamos con hora legal, va a ser exactamente...",0.0491,-0.3624,0.433,0.04,9.974,0.1428,0.0,dwelling,45.9560432,8.9330635,0.0,0.077,2,contextual,1.0,2.6,217.5,13.4,49.2,0.463,0.00183,0.0008,0.012,0.3806,0.4494,0.5732,es,2,contextual,1.0,Clarifies term 'solar midday' versus legal time.
528,2662.57,2664.05,6081035257012,6082520257012,"Entonces, no solo ella se pone acá.",0.1501,-0.3374,1.373,0.0562,9.996,0.1463,0.0,dwelling,45.9560471,8.9330635,0.0,1.0,1,concrete,1.0,1.48,143.5,61.1,149.9,0.702,0.00121,0.00086,0.0,0.2396,0.3347,0.3395,es,1,concrete,1.0,Describes object's position/movement.
529,2664.07,2665.88,6082540257012,6084345257012,Puedes hacerlo de nuevo.,-0.0721,-0.4079,0.421,0.1201,9.997,0.7348,0.0,scanning,45.9560471,8.9330626,0.0,0.222,3,aside,1.0,1.81,245.9,47.5,182.4,0.561,0.00406,0.00213,0.018,0.4982,0.5233,0.4065,es,3,aside,1.0,Procedural instruction for an action.
530,2665.89,2667.94,6084365257012,6086411257012,A ver.,-0.3375,-0.2912,0.979,0.3392,10.04,1.2795,0.0,scanning,45.9560471,8.9330626,0.3,0.05,3,aside,1.0,2.05,184.1,2.9,9.5,0.185,0.00167,0.00068,0.0,0.5386,0.5766,0.5996,es,3,aside,1.0,"Filler, procedural 'let's see'."
531,2670.05,2670.71,6088521257012,6089182257012,"Es acá, es donde va subiendo.",0.0338,-0.4,0.547,0.0806,10.053,0.3354,0.0,scanning,45.9560471,8.9330626,0.0,0.714,1,concrete,1.0,0.66,,,,0.0,0.00206,0.00045,0.0,0.5925,0.6004,0.463,es,1,concrete,1.0,Describes current position/movement.
532,2670.73,2673.72,6089202257012,6092187257012,"A las 10 era acá, a las 11 era acá, ahora es mediodía.",0.0052,-0.3165,0.538,0.1751,9.944,0.2524,0.0,scanning,45.9560471,8.9330626,0.0,0.0,1,concrete,1.0,2.99,234.6,11.6,53.3,0.404,0.00185,0.00072,0.0,0.4048,0.4385,0.4699,es,1,concrete,1.0,States specific positions at times.
533,2677.84,2679.89,6096314257012,6098361257012,Y a la una va a ser acá.,0.0764,-0.2776,0.53,0.0249,9.954,0.0436,0.147,dwelling,45.9560471,8.9330549,0.0,0.238,1,concrete,1.0,2.05,236.5,10.9,39.1,0.308,0.00196,0.00102,0.031,0.4356,0.4914,0.3204,es,1,concrete,1.0,States specific future position at time.
534,2679.97,2683.2,6098441257012,6101672257012,"Va a ser exactamente, lo ves, en la punta de la montaña.",0.0835,-0.3351,0.515,0.0506,9.96,0.1248,0.147,dwelling,45.9560509,8.9330502,0.0,0.406,1,concrete,1.0,3.23,276.2,42.3,146.5,0.584,0.00225,0.00093,0.04,0.5763,0.5776,0.3474,es,1,concrete,1.0,Describes precise physical location.
535,2684.65,2687.84,6103117257012,6106307257012,"O sea, la gente que ha construido esa iglesia y le ha puesto la puerta acá.",0.1075,-0.3733,0.451,0.0968,9.934,0.0644,0.074,dwelling,45.9560585,8.9330473,0.0,0.0,2,contextual,1.0,3.19,275.6,68.8,272.9,0.94,0.00171,0.00063,0.03,0.6048,0.5675,0.5229,es,2,contextual,1.0,Historical context of church construction/placement.
536,2690.59,2691.73,6109055257012,6110196257012,Y la ha orientado acá.,-0.0868,-0.3857,0.991,0.0658,9.998,0.593,0.22,scanning,45.9560623,8.933054,0.0,0.182,2,contextual,1.0,1.14,246.2,46.5,171.3,0.667,0.00229,0.00095,0.0,0.6208,0.6324,0.7617,es,2,contextual,1.0,Describes design choice/orientation.
537,2691.75,2695.85,6110216257012,6114321257012,"Y le ha puesto delante los antepasados, su familia.",0.0174,-0.1794,0.786,0.146,9.985,0.2715,0.074,scanning,45.9560585,8.9330578,0.024,0.39,2,contextual,1.0,4.1,265.7,47.8,209.7,0.674,0.00178,0.00071,0.0,0.6033,0.6146,0.7791,es,2,contextual,1.0,Explains cultural/ancestral practice.
538,2696.59,2698.12,6115062257012,6116589257012,lo ha puesto delante a lo más sagrado.,0.0401,-0.1418,1.186,0.2492,9.974,0.528,0.0,scanning,45.9560585,8.9330578,0.0,0.0,2,contextual,1.0,1.53,162.0,95.2,226.8,0.875,0.00456,0.0037,0.062,0.5008,0.4777,0.5092,es,2,contextual,1.0,Explains cultural significance of placement.
539,2700.03,2702.94,6118501257012,6121407257012,y lo puso para que estuviera exactamente al sur delante de la montaña.,0.269,-0.2512,0.896,0.1624,10.053,0.9561,0.147,scanning,45.9560585,8.9330635,0.0,0.0,2,contextual,1.0,2.91,314.3,45.9,131.7,0.275,0.00277,0.00135,0.0,0.5009,0.4986,0.5959,es,2,contextual,1.0,Explains purpose/reason for orientation.
540,2707.34,2709.53,6125808257012,6127997257012,No es ultra interesante esta cosa.,-0.0554,-0.2965,0.716,0.0617,10.007,0.1437,0.221,dwelling,45.9560547,8.933053,0.0,0.273,3,aside,0.9,2.19,237.5,58.7,201.0,0.783,0.0012,0.00027,0.0,0.3315,0.3873,0.6036,es,3,aside,0.9,Subjective comment or evaluation
541,2709.55,2710.15,6128017257012,6128620257012,"O sea, ellos sabían.",0.0329,-0.3129,1.456,0.0445,10.09,0.3712,0.221,scanning,45.9560509,8.9330473,0.0,0.333,2,contextual,0.9,0.6,65.0,0.0,0.0,0.316,0.00132,0.00043,0.0,0.2881,0.3023,0.4569,es,2,contextual,0.9,Introduces general knowledge or premise
542,2712.76,2716.25,6131231257012,6134719257012,Ellos sabían que orientar los espacios sagrados te ponía en conexión con lo que trasciende.,-0.1292,-0.2748,1.748,0.1003,9.987,0.2071,0.074,dwelling,45.9560509,8.9330463,0.0,0.0,1,concrete,1.0,3.49,240.3,40.4,140.0,0.518,0.00188,0.00072,0.0,0.4841,0.5297,0.4396,es,1,concrete,1.0,Explains core belief/practice about sacred spaces
543,2720.72,2728.58,6139190257012,6147050257012,"Ahora, puede que esto ellos lo hayan medido, que no es tan difícil, es suficiente venir acá veinte veces,",-0.0049,-0.321,1.07,0.1102,9.949,0.1369,0.0,dwelling,45.9560509,8.9330473,0.0,0.241,2,contextual,1.0,7.86,242.1,65.5,329.1,0.614,0.00199,0.00071,0.0,0.563,0.5819,0.5006,es,2,contextual,1.0,Hypothesizes methodology for acquiring knowledge
544,2728.6,2728.84,6147070257012,6147311257012,Al mediodía.,0.0288,-0.2032,1.044,0.0006,10.089,0.3846,0.0,scanning,45.9560509,8.9330473,0.0,0.5,2,contextual,1.0,0.24,,,,0.0,0.0013,0.00017,0.0,,,,es,2,contextual,1.0,Completes explanation of methodology
545,2730.03,2731.47,6148501257012,6149943257012,y ver la punta donde está el sol al mediodía.,-0.0341,-0.17,1.805,0.0469,9.908,0.324,0.0,scanning,45.9560509,8.9330473,0.0,0.0,2,contextual,1.0,1.44,66.2,2.6,13.6,0.739,0.00268,0.00149,0.0,0.5534,0.4966,0.5472,es,2,contextual,1.0,Continues explanation of methodology
546,2734.22,2735.26,6152686257012,6153728257012,Pero también ellos pueden haberlo encontrado.,0.0516,-0.1899,0.695,0.0473,9.938,0.327,0.0,scanning,45.9560509,8.9330473,0.0,0.273,2,contextual,1.0,1.04,292.8,52.2,147.4,0.848,0.00337,0.00102,0.0,0.4809,0.4593,0.4871,es,2,contextual,1.0,Offers alternative hypothesis for discovery
547,2735.28,2737.5,6153749257012,6155974257012,Y para esta iglesia yo pienso que lo han encontrado.,-0.383,-0.2326,0.455,0.102,9.943,0.3318,0.0,scanning,45.9560509,8.9330473,0.0,0.091,2,contextual,1.0,2.22,278.0,44.9,118.7,0.286,0.00277,0.00166,0.071,0.4337,0.4807,0.5669,es,2,contextual,1.0,Applies hypothesis to specific site
548,2738.49,2739.53,6156956257012,6157999257012,Les voy a mostrar el porqué.,-0.0418,-0.4771,0.375,0.1014,9.937,0.3329,0.0,scanning,45.9560509,8.9330473,0.0,0.3,3,aside,1.0,1.04,249.2,47.1,106.1,0.273,0.00295,0.00098,0.0,0.4983,0.5076,0.5608,es,3,aside,1.0,"Procedural, indicates future action"
549,2742.22,2746.09,6160685257012,6164557257012,Vamos bajando porque si no nunca vamos a llegar a tiempo.,0.1714,-0.4135,0.489,0.1951,9.962,0.6957,0.43,scanning,45.9560547,8.9330492,0.0,0.103,3,aside,1.0,3.87,126.2,67.7,176.2,0.455,0.00273,0.00256,0.107,0.3604,0.3822,0.3036,es,3,aside,1.0,Procedural instruction and timing
550,2765.6,2765.95,6184070257012,6184424257012,Grazie.,0.1227,-0.3041,0.739,0.1564,10.035,0.4216,0.852,walking,45.9560623,8.9331789,0.0,0.0,3,aside,1.0,0.35,,,,0.0,0.00779,0.00108,0.0,,,,it,3,aside,1.0,Social pleasantry or filler
551,2815.63,2815.91,6234103257012,6234384257012,A San Giorgio?,-0.1067,-0.2991,0.848,0.1456,9.709,0.361,0.562,walking,45.9559593,8.9328403,0.0,0.0,3,aside,0.9,0.28,371.3,12.4,34.8,0.556,0.00133,0.00015,0.0,,,,it,3,aside,0.9,Clarification question or inquiry
552,2820.03,2820.24,6238501257012,6238707257012,Un saludo.,0.0349,-0.2632,0.547,0.0117,8.292,0.3329,0.074,scanning,45.9559555,8.9328365,0.0,0.0,3,aside,1.0,0.21,165.3,29.5,60.8,1.0,0.01723,0.00215,0.0,,,,es,3,aside,1.0,Social pleasantry or greeting
553,2827.69,2828.29,6246162257012,6246764257012,Y es Monta San Giorgio.,-0.1665,-0.3015,0.458,0.0826,10.269,0.4689,1.346,walking,45.9559937,8.9328022,0.0,0.0,1,concrete,1.0,0.6,185.9,47.5,136.4,0.947,0.00634,0.00561,0.053,0.5191,0.49,0.2763,es,1,concrete,1.0,Names a specific location/feature
554,2831.98,2836.21,6250452257012,6254678257012,"El Baptisterio está en la base de la montaña, en el punto donde la montaña recibe más agua.",-0.0163,-0.2705,0.618,0.2482,10.006,0.4964,0.562,walking,45.9560471,8.9327717,0.0,0.0,1,concrete,1.0,4.23,312.6,52.5,170.3,0.346,0.00254,0.00133,0.008,0.5848,0.5642,0.6286,es,1,concrete,1.0,Describes location and feature of Baptistery
555,2839.59,2844.03,6258062257012,6262495257012,"O sea, cuando los cristianos todavía no son legales,",-0.3317,-0.2611,0.595,0.2314,10.093,0.6921,0.478,scanning,45.9561119,8.9327755,0.0,0.0,2,contextual,0.9,4.44,293.1,43.6,161.5,0.266,0.00479,0.00239,0.029,0.5639,0.5225,0.6655,es,2,contextual,0.9,Historical background about legality of Christians.
556,2844.14,2848.96,6262615257012,6267433257012,"al principio del 300 después de Cristo, todavía son ilegales.",-0.2893,-0.1873,0.671,0.1617,10.014,0.5777,0.851,walking,45.9561272,8.9327803,0.0,0.082,2,contextual,0.9,4.82,73.6,10.7,30.7,0.179,0.0047,0.00155,0.0,0.5675,0.569,0.7074,es,2,contextual,0.9,Historical background about legality of Christians.
557,2849.06,2849.95,6267534257012,6268417257012,Ellos están usando,-0.4541,-0.2665,0.526,0.0568,10.255,0.6943,1.276,walking,45.9561539,8.9327812,0.0,0.0,1,concrete,0.9,0.89,65.0,0.0,0.0,0.143,0.0044,0.00121,0.0,0.6523,0.5662,0.5158,es,1,concrete,0.9,Describes a specific action involving a structure.
558,2850.03,2851.4,6268501257012,6269868257012,un templo romano para hacer los primeros bautismos,-0.3965,-0.3116,0.517,0.2311,9.925,0.5516,0.86,walking,45.9561653,8.9327822,0.0,0.0,1,concrete,0.9,1.37,337.1,21.6,74.2,0.512,0.00394,0.00177,0.0,0.5584,0.5345,0.3829,es,1,concrete,0.9,Describes a specific action involving a structure.
559,2855.24,2858.66,6273715257012,6277129257012,Y el monumento más antiguo de toda Suiza está en Riva San Vitale.,-0.2739,-0.2325,0.527,0.1393,9.938,0.3552,0.432,scanning,45.9561653,8.9327745,0.0,0.0,1,concrete,0.95,3.42,277.9,41.4,170.9,0.776,0.00384,0.00122,0.0,0.5962,0.5761,0.5914,es,1,concrete,0.95,States a concrete fact about a monument's location.
560,2860.97,2865.6,6279439257012,6284072257012,en la base del cono de eyección donde hay la acumulación más grande de agua.,-0.2885,-0.037,0.429,0.0341,9.89,0.1617,0.074,dwelling,45.9561577,8.9327736,0.0,0.0,1,concrete,0.95,4.63,251.7,44.9,188.1,0.655,0.00242,0.00102,0.007,0.5599,0.5658,0.5698,es,1,concrete,0.95,Describes a specific geographical feature and characteristic.
561,2866.1,2871.19,6284573257012,6289659257012,"O sea, ese riachuelo con la agüita, con la fuente que hemos visto, multiplíquenlo.",-0.3149,-0.2784,0.534,0.0572,9.972,0.305,0.073,scanning,45.9561577,8.9327745,0.235,0.02,1,concrete,0.85,5.09,269.4,34.6,169.7,0.681,0.00162,0.0007,0.025,0.591,0.5642,0.5339,es,1,concrete,0.85,Illustrates a concrete concept about water accumulation.
562,2871.25,2875.22,6289719257012,6293689257012,"Lo más grande, la parte más grande que recibe más agua es donde está el Baptisterio.",-0.2774,-0.3684,0.484,0.054,9.943,0.2507,0.073,scanning,45.9561615,8.9327803,0.0,0.0,1,concrete,0.95,3.97,269.2,54.2,200.3,0.96,0.00278,0.0014,0.016,0.6704,0.6352,0.7025,es,1,concrete,0.95,Connects a feature to the Baptistery's location.
563,2875.28,2878.21,6293749257012,6296676257012,Los romanos lo saben.,-0.2553,-0.2918,0.534,0.2315,9.976,0.271,0.0,scanning,45.9561615,8.9327812,0.0,0.069,2,contextual,0.9,2.93,286.4,68.8,191.4,0.37,0.0038,0.00287,0.185,0.5879,0.6017,0.3613,es,2,contextual,0.9,General statement providing historical context.
564,2879.21,2879.35,6297678257012,6297822257012,y los,-0.4212,-0.3376,0.469,0.0,9.902,0.0435,0.0,dwelling,45.9561615,8.9327812,0.0,1.0,3,aside,0.9,0.14,343.9,7.2,22.0,1.0,0.0015,0.0002,0.0,,,,es,3,aside,0.9,"Incomplete word, likely filler/hesitation."
565,2880.03,2883.71,6298501257012,6302184257012,"No sabemos hasta cuándo, pero los cristianos ponen ahí el Baptisterio.",-0.1397,-0.2332,0.682,0.3064,9.959,0.0964,0.0,dwelling,45.9561615,8.9327812,0.0,1.0,1,concrete,0.85,3.68,263.8,55.4,214.0,0.836,0.00293,0.00108,0.0,0.6785,0.6633,0.7625,es,1,concrete,0.85,Core information about Christians placing the Baptistery.
566,2885.88,2889.1,6304346257012,6307573257012,"Entonces, el hecho de que sea la montaña sagrada es ahí.",-0.3594,-0.3427,0.404,0.0218,9.95,0.0767,0.0,dwelling,45.9561615,8.9327812,0.0,0.0,2,contextual,0.9,3.22,231.9,80.6,300.6,0.871,0.00216,0.00104,0.0,0.5966,0.5855,0.5402,es,2,contextual,0.9,Framing statement about the mountain's significance.
567,2889.12,2890.2,6307593257012,6308675257012,Es como 700 años antes de Manfredo.,-0.3154,-0.356,0.445,0.0239,9.933,0.0791,0.0,dwelling,45.9561615,8.9327812,0.0,0.0,2,contextual,0.9,1.08,252.5,40.2,122.1,0.618,0.00206,0.00092,0.0,0.3667,0.3586,0.4272,es,2,contextual,0.9,Provides historical timeline for context.
568,2893.77,2898.22,6312243257012,6316691257012,"Entonces Manfredo lo sabe, pero lo codifica más porque va a vivir arriba, pone las plantas.",-0.342,-0.3667,0.521,0.2041,9.946,0.1261,0.0,dwelling,45.9561615,8.9327812,0.0,0.0,1,concrete,0.9,4.45,246.3,41.4,212.1,0.764,0.00247,0.00143,0.014,0.6334,0.6286,0.5967,es,1,concrete,0.9,Describes Manfredo's specific actions related to the site.
569,2900.59,2904.23,6319055257012,6322702257012,Pero si vamos a Tremona hay toda una secuencia neolítica delirante.,-0.3475,-0.2722,0.456,0.0273,9.924,0.0929,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,0.85,3.64,228.6,37.9,149.6,0.921,0.00178,0.00089,0.0,0.6398,0.6182,0.6353,es,2,contextual,0.85,Introduces tangential historical context from another site.
570,2905.15,2909.97,6323624257012,6328437257012,300 kilogramos de cerámica expresamente rota y ofrendada.,-0.2962,-0.3318,0.453,0.0613,9.97,0.296,0.0,scanning,45.9561615,8.9327822,0.0,0.0,1,concrete,1.0,4.82,242.3,50.8,177.2,0.775,0.00169,0.00061,0.0,0.5519,0.5704,0.6355,es,1,concrete,1.0,Describes a specific object/offering
571,2910.05,2910.25,6328521257012,6328722257012,un trémulo,-0.3025,-0.4076,0.443,0.002,9.755,0.4712,0.0,scanning,45.9561615,8.9327822,0.0,0.0,3,aside,0.6,0.2,,,,0.0,0.00093,0.00032,0.0,,,,es,3,aside,0.6,"Brief, incomplete, unclear utterance"
572,2915.03,2919.09,6333496257012,6337560257012,"Monedas, o sea, toda la gente subía a la montaña, hacía una ofrenda, quizás antes de cruzar los Alpes.",-0.2367,-0.3781,0.45,0.0581,9.957,0.1015,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,1.0,4.06,260.8,45.9,187.4,0.843,0.00219,0.00084,0.016,0.6181,0.5932,0.7158,es,2,contextual,1.0,Describes historical practice/context of offerings
573,2922.43,2925.06,6340904257012,6343528257012,"Porque era difícil, tú podías morir.",-0.3499,-0.3233,0.569,0.0396,9.96,0.1909,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,1.0,2.63,230.8,33.2,187.6,0.843,0.0013,0.00045,0.0,0.5663,0.5577,0.4959,es,2,contextual,1.0,Explains reason/difficulty of journey
574,2925.08,2926.24,6343548257012,6344710257012,"Había los Alpes, o sea, no era...",-0.2672,-0.3054,0.464,0.0068,9.929,0.098,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,0.9,1.16,66.4,3.4,11.4,0.324,0.00137,0.00041,0.0,0.5711,0.5482,0.4214,es,2,contextual,0.9,"Sets the scene, emphasizes difficulty"
575,2928.54,2929.2,6347013257012,6347674257012,El gotardo con el autopiso.,-0.3757,-0.3063,0.494,0.0245,9.933,0.0271,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,0.9,0.66,,,,0.0,0.0024,0.00057,0.0,0.3017,0.2902,0.2766,es,2,contextual,0.9,Provides modern reference for contrast
576,2929.22,2929.86,6347694257012,6348335257012,"O sea, eran los Alpes.",-0.3248,-0.3208,0.496,0.0115,9.947,0.0643,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,1.0,0.64,205.5,13.5,39.4,1.0,0.00233,0.00088,0.0,0.5259,0.519,0.4905,es,2,contextual,1.0,Reinforces previous contextual point
577,2929.97,2931.85,6348435257012,6350318257012,Tenías que subir y bajar.,-0.2752,-0.3623,0.481,0.0234,9.94,0.0371,0.0,dwelling,45.9561615,8.9327822,0.0,0.0,2,contextual,1.0,1.88,228.2,41.6,112.4,0.424,0.00141,0.0005,0.0,0.4617,0.4712,0.4305,es,2,contextual,1.0,Elaborates on the difficulty/effort
578,2931.87,2934.03,6350338257012,6352501257012,Y si era invierno podía ser grave.,-0.2993,-0.2997,0.445,0.0108,9.941,0.0405,0.0,dwelling,45.9561615,8.9327822,0.0,0.095,2,contextual,1.0,2.16,253.0,45.8,118.3,0.338,0.00239,0.00088,0.0,0.6285,0.6258,0.6526,es,2,contextual,1.0,Adds contextual detail about winter
579,2937.86,2939.87,6356330257012,6358337257012,"Entonces, la única montaña acá en la parte",-0.2405,-0.2848,0.524,0.0901,9.998,0.5365,0.898,walking,45.9561348,8.9327822,0.0,0.1,1,concrete,0.9,2.01,212.7,22.8,77.7,0.508,0.00191,0.00068,0.0,0.4692,0.495,0.5837,es,1,concrete,0.9,Introduces a specific physical feature
580,2940.03,2943.74,6358501257012,6362209257012,"Cuando terminan los llanos de Milán y sube la primera y única montaña de la cual tú ves,",-0.2116,-0.278,0.469,0.0297,9.947,0.1368,0.898,walking,45.9561119,8.932765,0.027,0.243,1,concrete,1.0,3.71,220.3,51.4,210.1,0.621,0.00164,0.00051,0.0,0.5385,0.5469,0.6438,es,1,concrete,1.0,Describes location of specific mountain
581,2948.35,2952.84,6366818257012,6371309257012,"Todo el arco alpino, o sea, del Monte Rosa hasta todo, es el Monte San Giorgio.",-0.2007,-0.2166,0.425,0.0169,9.924,0.0333,0.0,dwelling,45.9560928,8.9327545,0.0,0.111,1,concrete,1.0,4.49,232.0,59.7,212.2,0.809,0.00089,0.00062,0.113,0.5068,0.523,0.6481,es,1,concrete,1.0,Names and locates specific mountain
582,2954.12,2957.55,6372592257012,6376015257012,"Y está ultra bien ubicado para entender la estacionalidad, medir.",-0.2539,-0.3087,0.54,0.0363,9.93,0.1466,0.0,dwelling,45.9560928,8.9327536,0.0,0.353,1,concrete,1.0,3.43,237.3,40.9,211.9,0.898,0.00121,0.00042,0.0,0.4674,0.4839,0.5198,es,1,concrete,1.0,Explains the mountain's utility/function
583,2959.17,2964.43,6377637257012,6382905257012,los movimientos del cielo cuando subimos a la Vía y Monte y se va a ver tan claramente.,-0.1956,-0.2714,0.509,0.0493,9.94,0.2546,0.0,scanning,45.9560928,8.9327536,0.0,0.0,1,concrete,1.0,5.26,207.5,24.1,97.0,0.648,0.00099,0.00024,0.0,0.4226,0.4641,0.6605,es,1,concrete,1.0,Explains observational utility of mountain
584,2965.16,2965.84,6383626257012,6384307257012,Es tan claro.,-0.2179,-0.2646,0.445,0.0597,9.86,0.2183,0.0,dwelling,45.9560928,8.9327536,0.0,0.0,1,concrete,1.0,0.68,176.3,10.9,44.9,0.955,0.00082,0.00012,0.0,0.4159,0.4834,0.5979,es,1,concrete,1.0,Reinforces clarity of observation from site
585,2966.24,2969.53,6384708257012,6387996257012,"Si lo ha entendido yo, cualquiera puede.",-0.0018,-0.1878,0.346,0.0869,9.943,0.297,0.0,scanning,45.9560928,8.9327545,0.0,0.0,3,aside,0.9,3.29,231.6,29.3,205.8,0.592,0.00124,0.00037,0.0,0.5332,0.5495,0.5988,es,3,aside,0.9,"Personal, self-referential comment."
586,2969.55,2969.97,6388016257012,6388437257012,Manfredo lo entendió.,-0.1629,-0.1712,1.004,0.251,9.939,0.468,0.0,scanning,45.9560928,8.9327545,0.0,0.0,3,aside,0.9,0.42,239.2,46.6,121.8,1.0,0.00182,0.00049,0.0,0.536,0.4876,0.6222,es,3,aside,0.9,"Personal, anecdotal comment."
